X,Z
35.38229115,1.621966866
35.54167084,1.63602978
35.70105053,1.650092693
35.86043022,1.664155607
36.0198099,1.678218521
36.17918959,1.692281435
36.33856928,1.706344349
36.49794897,1.720407262
36.65732866,1.734470176
36.81670835,1.74853309
36.97608804,1.762596004
37.13546773,1.776658918
37.29484742,1.790721832
37.45422711,1.804784745
37.6136068,1.818847659
37.77298649,1.832910573
37.93236618,1.846973487
38.09174587,1.861036401
38.25112556,1.875099314
38.41050525,1.889162228
38.56988494,1.903225142
38.72926463,1.917288056
38.88864432,1.93135097
39.04802401,1.945413883
39.2074037,1.959476797
39.36678339,1.973539711
39.52616308,1.987602625
39.68554277,2.001665539
39.84492246,2.015728452
40.00430215,2.029791366
40.16368184,2.04385428
40.32306153,2.057917194
40.48244122,2.071980108
40.64182091,2.086043022
40.8012006,2.100105935
40.96058029,2.114168849
41.11995998,2.128231763
41.27933967,2.142294677
41.43871936,2.156357591
41.59809905,2.170420504
41.75747874,2.184483418
41.91685843,2.198546332
42.07623812,2.212609246
42.23561781,2.22667216
42.3949975,2.240735073
42.55437719,2.254797987
42.71375688,2.268860901
42.87313657,2.282923815
43.03251626,2.296986729
43.19189595,2.311049642
43.35127564,2.325112556
43.51065533,2.33917547
43.67003502,2.353238384
43.82941471,2.367301298
43.9887944,2.381364212
44.14817409,2.395427125
44.30755378,2.409490039
44.46693347,2.423552953
44.62631316,2.437615867
44.78569285,2.451678781
44.94507254,2.465741694
45.10445223,2.479804608
45.26383192,2.493867522
45.42321161,2.507930436
45.5825913,2.52199335
45.74197099,2.536056263
45.90135068,2.550119177
46.06073037,2.564182091
46.22011006,2.578245005
46.37948974,2.592307919
46.53886943,2.606370832
46.69824912,2.620433746
46.85762881,2.63449666
47.0170085,2.648559574
47.17638819,2.662622488
47.33576788,2.676685402
47.49514757,2.690748315
47.65452726,2.704811229
47.81390695,2.718874143
47.97328664,2.732937057
48.13266633,2.746999971
48.29204602,2.761062884
48.45142571,2.775125798
48.6108054,2.789188712
48.77018509,2.803251626
48.92956478,2.81731454
49.08894447,2.831377453
49.24832416,2.845440367
49.40770385,2.859503281
49.56708354,2.873566195
49.72646323,2.887629109
49.88584292,2.901692022
50.04522261,2.915754936
50.2046023,2.92981785
50.36398199,2.943880764
50.52336168,2.957943678
50.68274137,2.972006592
50.84212106,2.986069505
51.00150075,3.000173164
51.16088044,3.018563128
51.32026013,3.036953092
51.47963982,3.055343056
51.63901951,3.07373302
51.7983992,3.092122985
51.95777889,3.110512949
52.11715858,3.128902913
52.27653827,3.147292877
52.43591796,3.165682841
52.59529765,3.184072806
52.75467734,3.20246277
52.91405703,3.220852734
53.07343672,3.239242698
53.23281641,3.257632662
53.3921961,3.276022627
53.55157579,3.294412591
53.71095548,3.312802555
53.87033517,3.331192519
54.02971486,3.349582484
54.18909455,3.367972448
54.34847424,3.386362412
54.50785393,3.404752376
54.66723362,3.42314234
54.82661331,3.441532305
54.985993,3.459922269
55.14537269,3.478312233
55.30475238,3.496702197
55.46413207,3.515092161
55.62351176,3.533482126
55.78289145,3.55187209
55.94227114,3.570262054
56.10165083,3.588652018
56.26103052,3.607041983
56.42041021,3.625431947
56.57978989,3.643821911
56.73916958,3.662211875
56.89854927,3.680601839
57.05792896,3.698991804
57.21730865,3.717381768
57.37668834,3.735771732
57.53606803,3.754161696
57.69544772,3.77255166
57.85482741,3.790941625
58.0142071,3.809331589
58.17358679,3.827721553
58.33296648,3.846111517
58.49234617,3.864501482
58.65172586,3.882891446
58.81110555,3.90128141
58.97048524,3.919671374
59.12986493,3.938061338
59.28924462,3.956451303
59.44862431,3.974841267
59.608004,3.993231231
59.76738369,4.011621195
59.92676338,4.030011159
60.08614307,4.048401124
60.24552276,4.066791088
60.40490245,4.085181052
60.56428214,4.103571016
60.72366183,4.12196098
60.88304152,4.140350945
61.04242121,4.158740909
61.2018009,4.177130873
61.36118059,4.195520837
61.52056028,4.213910802
61.67993997,4.232300766
61.83931966,4.25069073
61.99869935,4.269080694
62.15807904,4.287470658
62.31745873,4.305860623
62.47683842,4.324250587
62.63621811,4.342640551
62.7955978,4.361030515
62.95497749,4.379420479
63.11435718,4.397810444
63.27373687,4.416200408
63.43311656,4.434590372
63.59249625,4.452980336
63.75187594,4.471370301
63.91125563,4.489760265
64.07063532,4.511772553
64.23001501,4.538335835
64.3893947,4.564899116
64.54877439,4.591462398
64.70815408,4.61802568
64.86753377,4.644588961
65.02691346,4.671152243
65.18629315,4.697715524
65.34567284,4.724278806
65.50505253,4.750842088
65.66443222,4.777405369
65.82381191,4.803968651
65.9831916,4.830531933
66.14257129,4.857095214
66.30195098,4.883658496
66.46133067,4.910221778
66.62071036,4.936785059
66.78009005,4.963348341
66.93946973,4.989911622
67.09884942,5.016474904
67.25822911,5.043038186
67.4176088,5.069601467
67.57698849,5.096164749
67.73636818,5.122728031
67.89574787,5.149291312
68.05512756,5.175854594
68.21450725,5.202417876
68.37388694,5.228981157
68.53326663,5.255544439
68.69264632,5.282107721
68.85202601,5.308671002
69.0114057,5.335234284
69.17078539,5.361797565
69.33016508,5.388360847
69.48954477,5.414924129
69.64892446,5.44148741
69.80830415,5.468050692
69.96768384,5.494613974
70.12706353,5.521177255
70.28644322,5.547740537
70.44582291,5.574303819
70.6052026,5.6008671
70.76458229,5.627430382
70.92396198,5.653993663
71.08334167,5.680556945
71.24272136,5.707120227
71.40210105,5.733683508
71.56148074,5.76024679
71.72086043,5.786810072
71.88024012,5.813373353
72.03961981,5.839936635
72.1989995,5.866499917
72.35837919,5.893063198
72.51775888,5.91962648
72.67713857,5.946189762
72.83651826,5.972753043
72.99589795,5.999316325
73.15527764,6.023291646
73.31465733,6.047198599
73.47403702,6.071105553
73.63341671,6.095012506
73.7927964,6.11891946
73.95217609,6.142826413
74.11155578,6.166733367
74.27093547,6.19064032
74.43031516,6.214547274
74.58969485,6.238454227
74.74907454,6.262361181
74.90845423,6.286268134
75.06783392,6.310175088
75.22721361,6.334082041
75.3865933,6.357988994
75.54597299,6.381895948
75.70535268,6.405802901
75.86473237,6.429709855
76.02411206,6.453616808
76.18349175,6.477523762
76.34287144,6.501430715
76.50225113,6.525337669
76.66163082,6.549244622
76.82101051,6.573151576
76.9803902,6.597058529
77.13976988,6.620965483
77.29914957,6.644872436
77.45852926,6.66877939
77.61790895,6.692686343
77.77728864,6.716593297
77.93666833,6.74050025
78.09604802,6.764407204
78.25542771,6.788314157
78.4148074,6.812221111
78.57418709,6.836128064
78.73356678,6.860035018
78.89294647,6.883941971
79.05232616,6.907848924
79.21170585,6.931755878
79.37108554,6.955662831
79.53046523,6.979569785
79.68984492,7.003476738
79.84922461,7.027383692
80.0086043,7.051290645
80.16798399,7.075197599
80.32736368,7.099104552
80.48674337,7.123011506
