X,Z
51.98757764,14.29689441
52.09454796,14.32363699
52.20151829,14.35037957
52.30848861,14.37712215
52.41545894,14.40386473
52.52242926,14.43060732
52.62939959,14.4573499
52.73636991,14.48409248
52.84334023,14.51083506
52.95031056,14.53757764
53.05728088,14.56432022
53.16425121,14.5910628
53.27122153,14.61780538
53.37819186,14.64454796
53.48516218,14.67129055
53.59213251,14.69803313
53.69910283,14.72477571
53.80607315,14.75151829
53.91304348,14.77826087
54.0200138,14.80500345
54.12698413,14.83174603
54.23395445,14.85848861
54.34092478,14.88523119
54.4478951,14.91197378
54.55486542,14.93871636
54.66183575,14.96545894
54.76880607,14.99220152
54.8757764,15.042098
54.98274672,15.10152596
55.08971705,15.16095391
55.19668737,15.22038187
55.30365769,15.27980983
55.41062802,15.33923779
55.51759834,15.39866575
55.62456867,15.4580937
55.73153899,15.51752166
55.83850932,15.57694962
55.94547964,15.63637758
56.05244997,15.69580554
56.15942029,15.75523349
56.26639061,15.81466145
56.37336094,15.87408941
56.48033126,15.93351737
56.58730159,15.99294533
56.69427191,16.05237328
56.80124224,16.11180124
56.90821256,16.1712292
57.01518288,16.23065716
57.12215321,16.29008512
57.22912353,16.34951307
57.33609386,16.40894103
57.44306418,16.46836899
57.55003451,16.51705722
57.65700483,16.55352437
57.76397516,16.58999153
57.87094548,16.62645869
57.9779158,16.66292584
58.08488613,16.699393
58.19185645,16.73586015
58.29882678,16.77232731
58.4057971,16.80879447
58.51276743,16.84526162
58.61973775,16.88172878
58.72670807,16.91819593
58.8336784,16.95466309
58.94064872,16.99113025
59.04761905,17.0275974
59.15458937,17.06406456
59.2615597,17.10053171
59.36853002,17.13699887
59.47550035,17.17346603
59.58247067,17.20993318
59.68944099,17.24640034
59.79641132,17.28286749
59.90338164,17.31933465
60.01035197,17.35580181
60.11732229,17.39226896
60.22429262,17.42873612
60.33126294,17.46520327
60.43823326,17.50167043
60.54520359,17.53813759
60.65217391,17.57460474
60.75914424,17.6110719
60.86611456,17.64753906
60.97308489,17.68400621
61.08005521,17.72047337
61.18702553,17.75694052
61.29399586,17.79340768
61.40096618,17.82987484
61.50793651,17.86634199
61.61490683,17.90280915
61.72187716,17.9392763
61.82884748,17.97574346
61.93581781,18.0179089
62.04278813,18.07139406
62.14975845,18.12487923
62.25672878,18.17836439
62.3636991,18.23184955
62.47066943,18.28533471
62.57763975,18.33881988
62.68461008,18.39230504
62.7915804,18.4457902
62.89855072,18.49927536
63.00552105,18.55276052
63.11249137,18.60624569
63.2194617,18.65973085
63.32643202,18.71321601
63.43340235,18.76670117
63.54037267,18.82018634
63.647343,18.8736715
63.75431332,18.92715666
63.86128364,18.98064182
63.96825397,19.03412698
64.07522429,19.08761215
64.18219462,19.14109731
64.28916494,19.19458247
64.39613527,19.24806763
64.50310559,19.3015528
64.61007591,19.35503796
64.71704624,19.40852312
64.82401656,19.46200828
64.93098689,19.51133667
65.03795721,19.55047215
65.14492754,19.58960764
65.25189786,19.62874312
65.35886818,19.6678786
65.46583851,19.70701409
65.57280883,19.74614957
65.67977916,19.78528506
65.78674948,19.82442054
65.89371981,19.86355603
66.00069013,19.90269151
66.10766046,19.941827
66.21463078,19.98096248
66.3216011,20.02009796
66.42857143,20.05923345
66.53554175,20.09836893
66.64251208,20.13750442
66.7494824,20.1766399
66.85645273,20.21577539
66.96342305,20.25491087
67.07039337,20.29404636
67.1773637,20.33318184
67.28433402,20.37231733
67.39130435,20.41145281
67.49827467,20.45058829
67.605245,20.48972378
67.71221532,20.52885926
67.81918565,20.56799475
67.92615597,20.60713023
68.03312629,20.64626572
68.14009662,20.6854012
68.24706694,20.72453669
68.35403727,20.76367217
68.46100759,20.80280766
68.56797792,20.84194314
68.67494824,20.88107862
68.78191856,20.92021411
68.88888889,20.95934959
68.99585921,20.99848508
69.10282954,21.05141477
69.20979986,21.10489993
69.31677019,21.15838509
69.42374051,21.21187026
69.53071084,21.26535542
69.63768116,21.31884058
69.74465148,21.37232574
69.85162181,21.4258109
69.95859213,21.47929607
70.06556246,21.53278123
70.17253278,21.58626639
70.27950311,21.63975155
70.38647343,21.69323671
70.49344375,21.74672188
70.60041408,21.80020704
70.7073844,21.8536922
70.81435473,21.90717736
70.92132505,21.96066253
71.02829538,22.01414769
71.1352657,22.06763285
71.24223602,22.12111801
71.34920635,22.17460317
71.45617667,22.22808834
71.563147,22.2815735
71.67011732,22.33505866
71.77708765,22.38854382
71.88405797,22.44202899
71.9910283,22.49551415
72.09799862,22.53674948
72.20496894,22.57686335
72.31193927,22.61697723
72.41890959,22.6570911
72.52587992,22.69720497
72.63285024,22.73731884
72.73982057,22.77743271
72.84679089,22.81754658
72.95376121,22.85766046
73.06073154,22.89777433
73.16770186,22.9378882
73.27467219,22.97800207
73.38164251,23.01811594
73.48861284,23.05822981
73.59558316,23.09834369
73.70255349,23.13845756
73.80952381,23.17857143
73.91649413,23.2186853
74.02346446,23.25879917
74.13043478,23.29891304
74.23740511,23.33902692
74.34437543,23.37914079
74.45134576,23.41925466
74.55831608,23.45936853
74.6652864,23.4994824
74.77225673,23.53959627
74.87922705,23.57971014
74.98619738,23.61982402
75.0931677,23.65993789
75.20013803,23.70005176
75.30710835,23.74016563
75.41407867,23.7802795
75.521049,23.82039337
75.62801932,23.86050725
75.73498965,23.90062112
75.84195997,23.94073499
75.9489303,23.98084886
76.05590062,24.01822846
76.16287095,24.05311009
76.26984127,24.08799172
76.37681159,24.12287335
76.48378192,24.15775497
76.59075224,24.1926366
76.69772257,24.22751823
76.80469289,24.26239986
76.91166322,24.29728148
77.01863354,24.33216311
77.12560386,24.36704474
77.23257419,24.40192637
77.33954451,24.43680799
77.44651484,24.47168962
77.55348516,24.50657125
77.66045549,24.54145288
77.76742581,24.5763345
77.87439614,24.61121613
77.98136646,24.64609776
78.08833678,24.68097939
78.19530711,24.71586101
78.30227743,24.75074264
78.40924776,24.78562427
78.51621808,24.8205059
78.62318841,24.85538752
78.73015873,24.89026915
78.83712905,24.92515078
78.94409938,24.96003241
79.0510697,24.99491403
79.15804003,25.02979566
79.26501035,25.06467729
79.37198068,25.09955892
79.478951,25.13444054
79.58592133,25.16932217
79.69289165,25.2042038
79.79986197,25.23908543
79.9068323,25.27396705
80.01380262,25.30884868
80.12077295,25.34373031
80.22774327,25.37861194
80.3347136,25.41349356
80.44168392,25.44837519
80.54865424,25.48325682
80.65562457,25.52085921
80.76259489,25.56097308
80.86956522,25.60108696
80.97653554,25.64120083
81.08350587,25.6813147
81.19047619,25.72142857
81.29744651,25.76154244
81.40441684,25.80165631
81.51138716,25.84177019
81.61835749,25.88188406
81.72532781,25.92199793
81.83229814,25.9621118
81.93926846,26.00222567
82.04623879,26.04233954
82.15320911,26.08245342
82.26017943,26.12256729
82.36714976,26.16268116
82.47412008,26.20279503
82.58109041,26.2429089
82.68806073,26.28302277
82.79503106,26.32313665
82.90200138,26.36325052
83.0089717,26.40336439
83.11594203,26.44347826
83.22291235,26.48359213
83.32988268,26.523706
83.436853,26.56381988
83.54382333,26.60393375
83.65079365,26.64404762
83.75776398,26.68416149
83.8647343,26.72427536
83.97170462,26.76438923
84.07867495,26.80450311
84.18564527,26.84461698
84.2926156,26.88473085
84.39958592,26.92484472
84.50655625,26.96495859
84.61352657,27.00471857
84.72049689,27.0420338
84.82746722,27.07934903
84.93443754,27.11666426
85.04140787,27.15397949
85.14837819,27.19129472
85.25534852,27.22860995
85.36231884,27.26592518
85.46928916,27.30324041
85.57625949,27.34055564
85.68322981,27.37787087
85.79020014,27.41518609
85.89717046,27.45250132
86.00414079,27.48981655
86.11111111,27.52713178
86.21808144,27.56444701
86.32505176,27.60176224
86.43202208,27.63907747
86.53899241,27.6763927
86.64596273,27.71370793
86.75293306,27.75102316
86.85990338,27.78833839
86.96687371,27.82565362
87.07384403,27.86296885
87.18081435,27.90028408
87.28778468,27.93759931
87.394755,27.97491454
87.50172533,28.01222977
87.60869565,28.04954499
87.71566598,28.08686022
87.8226363,28.12417545
87.92960663,28.16149068
88.03657695,28.19880591
88.14354727,28.23612114
88.2505176,28.27343637
88.35748792,28.3107516
88.46445825,28.34806683
88.57142857,28.38538206
88.6783989,28.42269729
88.78536922,28.46001252
88.89233954,28.49732775
88.99930987,28.53385564
89.10628019,28.57032279
89.21325052,28.60678995
89.32022084,28.64325711
89.42719117,28.67972426
89.53416149,28.71619142
89.64113182,28.75265857
89.74810214,28.78912573
89.85507246,28.82559289
89.96204279,28.86206004
90.06901311,28.8985272
90.17598344,28.93499435
90.28295376,28.97146151
90.38992409,29.00792867
90.49689441,29.04439582
90.60386473,29.08086298
90.71083506,29.11733013
90.81780538,29.15379729
90.92477571,29.19026445
91.03174603,29.2267316
91.13871636,29.26319876
91.24568668,29.29966591
91.352657,29.33613307
91.45962733,29.37260023
91.56659765,29.40906738
91.67356798,29.44553454
91.7805383,29.48200169
91.88750863,29.51846885
91.99447895,29.55493601
92.10144928,29.59140316
92.2084196,29.62787032
92.31538992,29.66433747
92.42236025,29.70080463
92.52933057,29.73727179
92.6363009,29.77373894
92.74327122,29.8102061
92.85024155,29.84667325
92.95721187,29.88314041
93.06418219,29.91960757
93.17115252,29.95607472
93.27812284,29.99254188
93.38509317,30.03272814
93.49206349,30.07387057
93.59903382,30.11501301
93.70600414,30.15615544
93.81297447,30.19729787
93.91994479,30.2384403
94.02691511,30.27958274
94.13388544,30.32072517
94.24085576,30.3618676
94.34782609,30.40301003
94.45479641,30.44415247
94.56176674,30.4852949
94.66873706,30.52643733
94.77570738,30.56757976
94.88267771,30.6087222
94.98964803,30.64986463
95.09661836,30.69100706
95.20358868,30.73214949
95.31055901,30.77329193
95.41752933,30.81443436
95.52449965,30.85557679
95.63146998,30.89671922
95.7384403,30.93786166
95.84541063,30.97900409
95.95238095,31.02014652
96.05935128,31.06128895
96.1663216,31.10243139
96.27329193,31.14357382
96.38026225,31.18471625
96.48723257,31.22585868
96.5942029,31.26700111
96.70117322,31.30814355
96.80814355,31.34928598
96.91511387,31.39042841
97.0220842,31.43157084
97.12905452,31.47271328
97.23602484,31.51125776
97.34299517,31.54468599
97.44996549,31.57811422
97.55693582,31.61154244
97.66390614,31.64497067
97.77087647,31.6783989
97.87784679,31.71182712
97.98481712,31.74525535
98.09178744,31.77868357
98.19875776,31.8121118
98.30572809,31.84554003
98.41269841,31.87896825
98.51966874,31.91239648
98.62663906,31.94582471
98.73360939,31.97925293
98.84057971,32.01268116
98.94755003,32.04610939
99.05452036,32.07953761
99.16149068,32.11296584
99.26846101,32.14639406
99.37543133,32.17982229
99.48240166,32.21325052
99.58937198,32.24667874
99.69634231,32.28010697
99.80331263,32.3135352
99.91028295,32.34696342
100.0172533,32.38039165
100.1242236,32.41381988
100.2311939,32.4472481
100.3381643,32.48067633
100.4451346,32.51410455
100.5521049,32.54753278
100.6590752,32.58096101
100.7660455,32.61438923
100.8730159,32.64781746
100.9799862,32.68124569
101.0869565,32.71467391
101.1939268,32.74810214
101.3008972,32.78153037
101.4078675,32.81495859
101.5148378,32.84838682
101.6218081,32.88181504
101.7287785,32.91524327
101.8357488,32.9486715
101.9427191,32.98209972
102.0496894,33.01863354
102.1566598,33.05874741
102.2636301,33.09886128
102.3706004,33.13897516
102.4775707,33.17908903
102.5845411,33.2192029
102.6915114,33.25931677
102.7984817,33.29943064
102.905452,33.33954451
103.0124224,33.37965839
103.1193927,33.41977226
103.226363,33.45988613
103.3333333,33.5
103.4403037,33.54011387
103.547274,33.58022774
103.6542443,33.62034161
103.7612146,33.66045549
103.868185,33.70056936
103.9751553,33.74068323
104.0821256,33.7807971
104.1890959,33.82091097
104.2960663,33.86102484
104.4030366,33.90113872
104.5100069,33.94125259
104.6169772,33.98136646
104.7239476,34.02148033
104.8309179,34.0615942
104.9378882,34.10170807
105.0448585,34.14182195
105.1518288,34.18193582
105.2587992,34.22204969
105.3657695,34.26216356
105.4727398,34.30227743
105.5797101,34.3423913
105.6866805,34.38250518
105.7936508,34.42261905
105.9006211,34.46273292
106.0075914,34.50227743
106.1145618,34.53436853
106.2215321,34.56645963
106.3285024,34.59855072
106.4354727,34.63064182
106.5424431,34.66273292
106.6494134,34.69482402
106.7563837,34.72691511
106.863354,34.75900621
106.9703244,34.79109731
107.0772947,34.82318841
107.184265,34.8552795
107.2912353,34.8873706
107.3982057,34.9194617
107.505176,34.9515528
107.6121463,34.98364389
107.7191166,35.01573499
107.826087,35.04782609
107.9330573,35.07991718
108.0400276,35.11200828
108.1469979,35.14409938
108.2539683,35.17619048
108.3609386,35.20828157
108.4679089,35.24037267
108.5748792,35.27246377
108.6818496,35.30455487
108.7888199,35.33664596
108.8957902,35.36873706
109.0027605,35.40082816
109.1097308,35.43291925
109.2167012,35.46501035
109.3236715,35.49710145
109.4306418,35.52919255
109.5376121,35.56128364
109.6445825,35.59337474
109.7515528,35.62546584
109.8585231,35.65755694
109.9654934,35.68964803
110.0724638,35.72173913
110.1794341,35.75383023
110.2864044,35.78592133
110.3933747,35.81801242
110.5003451,35.85010352
110.6073154,35.88219462
110.7142857,35.91428571
110.821256,35.94637681
110.9282264,35.97846791
111.0351967,36.01055901
111.142167,36.0426501
111.2491373,36.0747412
111.3561077,36.1068323
111.463078,36.1389234
111.5700483,36.17101449
111.6770186,36.20310559
111.783989,36.23519669
111.8909593,36.26728778
111.9979296,36.29937888
112.1048999,36.33146998
112.2118703,36.36356108
112.3188406,36.39565217
112.4258109,36.42774327
112.5327812,36.45983437
112.6397516,36.49192547
112.7467219,36.52401656
112.8536922,36.55610766
112.9606625,36.58819876
113.0676329,36.62028986
113.1746032,36.65238095
113.2815735,36.68447205
113.3885438,36.71656315
113.4955141,36.74865424
113.6024845,36.78074534
113.7094548,36.81283644
113.8164251,36.84492754
113.9233954,36.87701863
114.0303658,36.90910973
114.1373361,36.94120083
114.2443064,36.97329193
114.3512767,37.00538302
114.4582471,37.03747412
114.5652174,37.06956522
114.6721877,37.10165631
114.779158,37.13374741
114.8861284,37.16583851
114.9930987,37.19792961
115.100069,37.2300207
115.2070393,37.2621118
115.3140097,37.2942029
115.42098,37.326294
115.5279503,37.35838509
115.6349206,37.39047619
115.741891,37.42256729
115.8488613,37.45465839
115.9558316,37.48674948
116.0628019,37.51884058
116.1697723,37.55093168
116.2767426,37.58302277
116.3837129,37.61511387
116.4906832,37.64720497
116.5976536,37.67929607
116.7046239,37.71138716
116.8115942,37.74347826
116.9185645,37.77556936
117.0255349,37.80766046
117.1325052,37.83975155
117.2394755,37.87184265
117.3464458,37.90393375
117.4534161,37.93602484
117.5603865,37.96811594
117.6673568,38.00020704
117.7743271,38.03229814
117.8812974,38.06438923
117.9882678,38.09648033
118.0952381,38.12857143
118.2022084,38.16066253
118.3091787,38.19275362
118.4161491,38.22484472
118.5231194,38.25693582
118.6300897,38.28902692
118.73706,38.32111801
118.8440304,38.35320911
118.9510007,38.38530021
119.057971,38.4173913
119.1649413,38.4494824
119.2719117,38.4815735
119.378882,38.5136646
119.4858523,38.54575569
119.5928226,38.57784679
119.699793,38.60993789
119.8067633,38.64202899
119.9137336,38.67412008
120.0207039,38.70621118
120.1276743,38.73830228
120.2346446,38.77039337
120.3416149,38.80248447
120.4485852,38.83457557
120.5555556,38.86666667
120.6625259,38.89875776
120.7694962,38.93084886
120.8764665,38.96293996
120.9834369,38.99503106
121.0904072,39.02712215
121.1973775,39.05921325
121.3043478,39.09130435
121.4113182,39.12339545
121.5182885,39.15548654
121.6252588,39.18757764
121.7322291,39.21966874
121.8391994,39.25175983
121.9461698,39.28385093
122.0531401,39.31594203
122.1601104,39.34803313
122.2670807,39.38012422
122.3740511,39.41221532
122.4810214,39.44430642
122.5879917,39.47639752
122.694962,39.50848861
122.8019324,39.54057971
122.9089027,39.57267081
123.015873,39.6047619
123.1228433,39.636853
123.2298137,39.6689441
123.336784,39.7010352
123.4437543,39.73312629
123.5507246,39.76521739
123.657695,39.79730849
123.7646653,39.82939959
123.8716356,39.86149068
123.9786059,39.89358178
124.0855763,39.92567288
124.1925466,39.95776398
124.2995169,39.98985507
124.4064872,40.02194617
124.5134576,40.05403727
124.6204279,40.08612836
124.7273982,40.11821946
124.8343685,40.15031056
124.9413389,40.18240166
